SESSION_ID,LABEL,SOURCE,HOST,PORT,START_TIME,END_TIME,COMMAND_COUNT
swarm_exploit_220134_750,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_220222_819,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_220315_889,ai_swarm,ai_swarm,127.0.0.1,2322,1771041805.498303,1771041805.498303,1
swarm_exploit_220407_261,ai_swarm,ai_swarm,127.0.0.1,2322,1771041850.952106,1771041860.8060985,8
swarm_exploit_220501_986,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_220503_499,ai_swarm,ai_swarm,127.0.0.1,2322,1771128305.1708808,1771128331.2619426,2
swarm_exploit_220555_570,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_220628_587,ai_swarm,ai_swarm,127.0.0.1,2322,1771042009.7120783,1771042009.7120783,1
swarm_exploit_220644_221,ai_swarm,ai_swarm,127.0.0.1,2322,1771042008.9573069,1771042014.9066904,6
swarm_exploit_220737_906,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_220830_275,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_220925_396,ai_swarm,ai_swarm,127.0.0.1,2322,1771042167.7686129,1771042177.2416394,9
swarm_exploit_221021_855,ai_swarm,ai_swarm,127.0.0.1,2322,1771042222.7944107,1771042233.8198004,10
swarm_exploit_221113_335,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_221155_390,ai_swarm,ai_swarm,127.0.0.1,2322,1771042318.1793892,1771042327.3969874,9
swarm_exploit_221206_433,ai_swarm,ai_swarm,127.0.0.1,2322,1771042345.9921503,1771042345.9921503,1
swarm_exploit_221247_516,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_221252_357,ai_swarm,ai_swarm,127.0.0.1,2322,1771128775.6919167,1771128775.6919167,1
swarm_exploit_221340_182,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_221431_707,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_221510_508,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_221602_626,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_221654_849,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_221845_621,ai_swarm,ai_swarm,127.0.0.1,2322,1771129128.4488714,1771129218.6198008,2
swarm_exploit_222010_894,ai_swarm,ai_swarm,127.0.0.1,2322,1771042811.6629379,1771042814.295042,2
swarm_exploit_222642_242,ai_swarm,ai_swarm,127.0.0.1,2322,1771129603.6105313,1771129613.67028,2
swarm_exploit_222713_628,ai_swarm,ai_swarm,127.0.0.1,2322,1771043235.3798099,1771043244.7590997,9
swarm_exploit_222754_225,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_222757_198,ai_swarm,ai_swarm,127.0.0.1,2322,1771043437.4205103,1771043437.4205103,1
swarm_exploit_222844_857,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_222856_245,ai_swarm,ai_swarm,127.0.0.1,2322,1771043346.4933963,1771043346.4933963,1
swarm_exploit_222927_354,ai_swarm,ai_swarm,127.0.0.1,2322,1771043370.4947608,1771043378.9840136,7
swarm_exploit_223008_126,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223055_952,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223135_915,ai_swarm,ai_swarm,127.0.0.1,2322,1771043501.8438787,1771043506.563461,5
swarm_exploit_223228_279,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223328_180,ai_swarm,ai_swarm,127.0.0.1,2322,1771043612.354432,1771043619.9660504,7
swarm_exploit_223409_498,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223437_373,ai_swarm,ai_swarm,127.0.0.1,2322,1771130080.654256,1771130080.654256,1
swarm_exploit_223450_175,ai_swarm,ai_swarm,127.0.0.1,2322,1771043695.3004792,1771043709.0812974,7
swarm_exploit_223553_668,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223632_416,ai_swarm,ai_swarm,127.0.0.1,2322,1771043827.4386806,1771043827.4386806,1
swarm_exploit_223632_956,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223706_240,ai_swarm,ai_swarm,127.0.0.1,2322,1771043930.3211896,1771043930.3211896,1
swarm_exploit_223724_488,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223815_760,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223906_101,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_223956_966,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224050_375,ai_swarm,ai_swarm,127.0.0.1,2322,1771044052.8443189,1771044063.8886778,10
swarm_exploit_224137_796,ai_swarm,ai_swarm,127.0.0.1,2322,1771044100.1492953,1771044110.5932682,9
swarm_exploit_224224_699,ai_swarm,ai_swarm,127.0.0.1,2322,1771044267.0577517,1771044267.0577517,1
swarm_exploit_224229_925,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224243_989,ai_swarm,ai_swarm,127.0.0.1,2322,1771130565.1068728,1771130567.7171783,2
swarm_exploit_224318_391,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224410_751,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224448_961,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224511_168,ai_swarm,ai_swarm,127.0.0.1,2322,1771044414.0923555,1771044414.0923555,1
swarm_exploit_224527_520,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224605_169,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224656_615,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224735_313,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224816_130,ai_swarm,ai_swarm,127.0.0.1,2322,1771044501.045539,1771044508.379093,7
swarm_exploit_224907_699,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_224945_653,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_225021_663,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_225024_462,ai_swarm,ai_swarm,127.0.0.1,2322,1771131051.843333,1771131162.6306741,2
swarm_exploit_225035_545,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_225115_416,ai_swarm,ai_swarm,127.0.0.1,2322,1771044677.4038417,1771044687.256904,9
swarm_exploit_225210_481,ai_swarm,ai_swarm,127.0.0.1,2322,1771044735.3750284,1771044742.321482,7
swarm_exploit_225305_782,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_225346_564,ai_swarm,ai_swarm,127.0.0.1,2322,1771044831.4741929,1771044838.658535,7
swarm_exploit_225437_187,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_225530_228,ai_swarm,ai_swarm,127.0.0.1,2322,1771044937.5303376,1771044941.1274652,3
swarm_exploit_225613_247,ai_swarm,ai_swarm,127.0.0.1,2322,1771131375.9896615,1771131375.9896615,1
swarm_exploit_225623_872,ai_swarm,ai_swarm,127.0.0.1,2322,1771044986.297844,1771044995.0492864,8
swarm_exploit_225850_188,ai_swarm,ai_swarm,127.0.0.1,2322,1771045132.8875632,1771045210.959298,2
swarm_exploit_230148_767,ai_swarm,ai_swarm,127.0.0.1,2322,1771131753.7941697,1771131753.7941697,1
swarm_exploit_230216_534,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_230303_775,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_230354_128,ai_swarm,ai_swarm,127.0.0.1,2322,1771045436.18785,1771045446.6852012,9
swarm_exploit_230450_535,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_230538_837,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_230629_138,ai_swarm,ai_swarm,127.0.0.1,2322,1771045591.806292,1771045601.61771,9
swarm_exploit_230638_736,ai_swarm,ai_swarm,127.0.0.1,2322,1771045675.4423592,1771045675.4423592,1
swarm_exploit_230723_306,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_230813_753,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_230903_878,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_230955_581,ai_swarm,ai_swarm,127.0.0.1,2322,1771045799.066143,1771045807.9497633,8
swarm_exploit_231013_282,ai_swarm,ai_swarm,127.0.0.1,2322,1771132215.3420284,1771132252.975071,2
swarm_exploit_231037_263,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231126_654,ai_swarm,ai_swarm,127.0.0.1,2322,1771045888.447482,1771045898.430439,9
swarm_exploit_231221_815,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231224_741,ai_swarm,ai_swarm,127.0.0.1,2322,1771046031.4453495,1771046031.4453495,1
swarm_exploit_231312_142,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231350_286,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231429_925,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231520_466,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231552_425,ai_swarm,ai_swarm,127.0.0.1,2322,1771132564.2027967,1771132659.1529706,2
swarm_exploit_231610_731,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231701_557,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231750_948,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231839_585,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_231927_795,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232018_254,ai_swarm,ai_swarm,127.0.0.1,2322,1771046422.2847755,1771046429.7392917,7
swarm_exploit_232034_311,ai_swarm,ai_swarm,127.0.0.1,2322,1771046436.2182121,1771046445.4203746,2
swarm_exploit_232101_867,ai_swarm,ai_swarm,127.0.0.1,2322,1771046465.2518272,1771046472.6312027,7
swarm_exploit_232142_653,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232230_133,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232321_603,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232346_681,ai_swarm,ai_swarm,127.0.0.1,2322,1771133030.2375154,1771133030.2375154,1
swarm_exploit_232400_392,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232449_821,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232539_481,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232627_512,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232719_707,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232808_147,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232823_529,ai_swarm,ai_swarm,127.0.0.1,2322,1771046965.51418,1771046965.51418,1
swarm_exploit_232856_911,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_232950_644,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_233043_630,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_233137_614,ai_swarm,ai_swarm,127.0.0.1,2322,1771047100.002066,1771047109.82613,8
swarm_exploit_233146_618,ai_swarm,ai_swarm,127.0.0.1,2322,1771133550.8805375,1771133550.8805375,1
swarm_exploit_233351_575,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_233641_683,ai_swarm,ai_swarm,127.0.0.1,2322,1771047410.939363,1771047410.939363,1
swarm_exploit_234004_279,ai_swarm,ai_swarm,127.0.0.1,2322,1771134007.864096,1771134120.8090527,2
swarm_exploit_234216_552,ai_swarm,ai_swarm,127.0.0.1,2322,1771047812.9782598,1771047812.9782598,1
swarm_exploit_234513_285,ai_swarm,ai_swarm,127.0.0.1,2322,1771047919.8429794,1771048029.6584077,2
swarm_exploit_234555_283,ai_swarm,ai_swarm,127.0.0.1,2322,1771134358.2842002,1771134358.2842002,1
swarm_exploit_235023_547,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_235136_739,ai_swarm,ai_swarm,127.0.0.1,2322,1771134733.3676589,1771134733.3676589,1
swarm_exploit_235330_571,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_235625_448,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_exploit_235931_739,ai_swarm,ai_swarm,127.0.0.1,2322,1771135189.0120175,1771135294.5259666,2
swarm_recon_000207_324,ai_swarm,ai_swarm,127.0.0.1,2322,1771135330.5936337,1771135436.1662807,2
swarm_recon_000707_748,ai_swarm,ai_swarm,127.0.0.1,2322,1771049228.8463254,1771049320.094215,3
swarm_recon_000804_828,ai_swarm,ai_swarm,127.0.0.1,2322,1771135685.5987966,1771135759.5130243,3
swarm_recon_001244_547,ai_swarm,ai_swarm,127.0.0.1,2322,1771049565.4834802,1771049696.350499,3
swarm_recon_001550_243,ai_swarm,ai_swarm,127.0.0.1,2322,1771136151.3268642,1771136153.6008694,2
swarm_recon_002007_720,ai_swarm,ai_swarm,127.0.0.1,2322,1771136410.9288285,1771136410.9288285,1
swarm_recon_002051_103,ai_swarm,ai_swarm,127.0.0.1,2322,1771050054.516541,1771050161.9203093,3
swarm_recon_002815_616,ai_swarm,ai_swarm,127.0.0.1,2322,1771136897.163088,1771137023.7888415,3
swarm_recon_002835_814,ai_swarm,ai_swarm,127.0.0.1,2322,1771050518.6945043,1771050610.7505631,3
swarm_recon_003552_306,ai_swarm,ai_swarm,127.0.0.1,2322,1771137355.3195984,1771137495.8675141,3
swarm_recon_003633_599,ai_swarm,ai_swarm,127.0.0.1,2322,1771050994.3609657,1771051153.519072,3
swarm_recon_004339_693,ai_swarm,ai_swarm,127.0.0.1,2322,1771137847.2243454,1771137927.445168,2
swarm_recon_004422_518,ai_swarm,ai_swarm,127.0.0.1,2322,1771051465.7702656,1771051625.3620155,3
swarm_recon_005158_307,ai_swarm,ai_swarm,127.0.0.1,2322,1771138319.4291968,1771138439.2562408,3
swarm_recon_005210_380,ai_swarm,ai_swarm,127.0.0.1,2322,1771051933.074786,1771052083.32772,3
swarm_recon_005949_128,ai_swarm,ai_swarm,127.0.0.1,2322,1771138791.9938462,1771138859.6888695,2
swarm_recon_010006_327,ai_swarm,ai_swarm,127.0.0.1,2322,1771052408.8875084,1771052522.4544961,3
swarm_recon_010529_294,ai_swarm,ai_swarm,127.0.0.1,2322,1771139132.1605513,1771139256.1530228,2
swarm_recon_010551_385,ai_swarm,ai_swarm,127.0.0.1,2322,1771052753.6388605,1771052876.2797387,3
swarm_recon_011133_489,ai_swarm,ai_swarm,127.0.0.1,2322,1771053097.231363,1771053252.1047878,3
swarm_recon_011625_623,ai_swarm,ai_swarm,127.0.0.1,2322,1771139788.0372102,1771139877.4329395,2
swarm_recon_011913_388,ai_swarm,ai_swarm,127.0.0.1,2322,1771053555.8143015,1771053681.8965309,3
swarm_recon_012418_540,ai_swarm,ai_swarm,127.0.0.1,2322,1771140262.187405,1771140334.773131,2
swarm_recon_012709_675,ai_swarm,ai_swarm,127.0.0.1,2322,1771054031.9115632,1771054144.6270986,3
swarm_recon_013223_402,ai_swarm,ai_swarm,127.0.0.1,2322,1771140744.539289,1771140817.912224,3
swarm_recon_013515_232,ai_swarm,ai_swarm,127.0.0.1,2322,1771054518.5368166,1771054641.8937016,2
swarm_recon_014021_792,ai_swarm,ai_swarm,127.0.0.1,2322,1771141223.7917564,1771141348.1996255,3
swarm_recon_014112_511,ai_swarm,ai_swarm,127.0.0.1,2322,1771054873.468485,1771054999.6286023,3
swarm_recon_014806_183,ai_swarm,ai_swarm,127.0.0.1,2322,1771141689.4147625,1771141690.549603,2
swarm_recon_014903_539,ai_swarm,ai_swarm,127.0.0.1,2322,1771055345.591026,1771055462.223471,3
swarm_recon_015223_438,ai_swarm,ai_swarm,127.0.0.1,2322,1771141971.7061567,1771142083.1718903,2
swarm_recon_015456_620,ai_swarm,ai_swarm,127.0.0.1,2322,1771055697.5812244,1771055844.9510212,3
swarm_recon_020034_892,ai_swarm,ai_swarm,127.0.0.1,2322,1771142437.419547,1771142506.6861079,2
swarm_recon_020831_590,ai_swarm,ai_swarm,127.0.0.1,2322,1771142912.2485843,1771143054.3385978,3
swarm_recon_021624_467,ai_swarm,ai_swarm,127.0.0.1,2322,1771143387.3081477,1771143553.9244514,3
swarm_recon_022425_650,ai_swarm,ai_swarm,127.0.0.1,2322,1771143866.5567703,1771143870.6634445,3
swarm_recon_023210_255,ai_swarm,ai_swarm,127.0.0.1,2322,1771144331.5242083,1771144334.2177846,2
swarm_recon_023957_207,ai_swarm,ai_swarm,127.0.0.1,2322,1771144800.9456968,1771144926.455766,3
swarm_recon_024752_693,ai_swarm,ai_swarm,127.0.0.1,2322,1771145274.7954555,1771145296.0835881,2
swarm_recon_025331_173,ai_swarm,ai_swarm,127.0.0.1,2322,1771145614.6388955,1771145762.1243122,3
swarm_recon_025520_717,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_025612_863,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_025701_944,ai_swarm,ai_swarm,127.0.0.1,2322,1771059424.0024412,1771059435.8462057,10
swarm_recon_025757_521,ai_swarm,ai_swarm,127.0.0.1,2322,1771059481.6891408,1771059491.14816,8
swarm_recon_025851_140,ai_swarm,ai_swarm,127.0.0.1,2322,1771059535.2580018,1771059545.0141711,9
swarm_recon_025937_108,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_030026_486,ai_swarm,ai_swarm,127.0.0.1,2322,1771059633.0933712,1771059640.8808753,7
swarm_recon_030120_813,ai_swarm,ai_swarm,127.0.0.1,2322,1771059683.836006,1771059696.4474063,11
swarm_recon_030124_200,ai_swarm,ai_swarm,127.0.0.1,2322,1771146086.9367387,1771146209.9920988,3
swarm_recon_030216_430,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_030304_980,ai_swarm,ai_swarm,127.0.0.1,2322,1771059789.3060646,1771059798.230567,9
swarm_recon_030359_571,ai_swarm,ai_swarm,127.0.0.1,2322,1771059842.2619166,1771059854.0626001,10
swarm_recon_030442_293,ai_swarm,ai_swarm,127.0.0.1,2322,1771059891.5544696,1771059894.8808203,4
swarm_recon_030535_511,ai_swarm,ai_swarm,127.0.0.1,2322,1771059940.8006003,1771059949.7109885,8
swarm_recon_030630_902,ai_swarm,ai_swarm,127.0.0.1,2322,1771060001.651111,1771060002.7692294,2
swarm_recon_030723_947,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_030813_652,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_030901_161,ai_swarm,ai_swarm,127.0.0.1,2322,1771060151.2067351,1771060154.5047207,4
swarm_recon_030912_201,ai_swarm,ai_swarm,127.0.0.1,2322,1771146555.49833,1771146609.6866775,2
swarm_recon_030944_334,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_031024_196,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_031116_774,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_031207_186,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_031255_786,ai_swarm,ai_swarm,127.0.0.1,2322,1771060386.608592,1771060386.608592,1
swarm_recon_031337_822,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_031430_703,ai_swarm,ai_swarm,127.0.0.1,2322,1771060472.1855485,1771060484.516374,12
swarm_recon_031528_135,ai_swarm,ai_swarm,127.0.0.1,2322,1771060535.2624002,1771060541.8585808,7
swarm_recon_031612_849,ai_swarm,ai_swarm,127.0.0.1,2322,1771060574.7454298,1771060587.146219,12
swarm_recon_031659_887,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_031714_348,ai_swarm,ai_swarm,127.0.0.1,2322,1771147035.5882845,1771147148.2374325,3
swarm_recon_031747_991,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_031839_741,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_031930_619,ai_swarm,ai_swarm,127.0.0.1,2322,1771060772.0711937,1771060786.0186791,12
swarm_recon_032031_927,ai_swarm,ai_swarm,127.0.0.1,2322,1771060833.8411858,1771060846.1061819,12
swarm_recon_032125_755,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_032203_807,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_032256_385,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_032348_287,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_032440_777,ai_swarm,ai_swarm,127.0.0.1,2322,1771061084.9165647,1771061095.4676306,9
swarm_recon_032509_104,ai_swarm,ai_swarm,127.0.0.1,2322,1771147511.4934332,1771147681.7517257,3
swarm_recon_033318_154,ai_swarm,ai_swarm,127.0.0.1,2322,1771148000.710256,1771148086.9333658,2
swarm_recon_034407_522,ai_swarm,ai_swarm,127.0.0.1,2322,1771148649.5140123,1771148701.6763012,2
swarm_recon_034941_380,ai_swarm,ai_swarm,127.0.0.1,2322,1771148983.5584612,1771149110.6098433,3
swarm_recon_035520_272,ai_swarm,ai_swarm,127.0.0.1,2322,1771149323.3715453,1771149428.8337128,2
swarm_recon_040118_666,ai_swarm,ai_swarm,127.0.0.1,2322,1771149680.0532007,1771149803.6268978,3
swarm_recon_040703_999,ai_swarm,ai_swarm,127.0.0.1,2322,1771150024.9358883,1771150028.1564186,2
swarm_recon_041513_652,ai_swarm,ai_swarm,127.0.0.1,2322,1771150515.084875,1771150587.2610147,3
swarm_recon_042253_329,ai_swarm,ai_swarm,127.0.0.1,2322,1771150975.734692,1771151121.3652875,3
swarm_recon_043041_549,ai_swarm,ai_swarm,127.0.0.1,2322,1771151445.0337012,1771151603.0863717,3
swarm_recon_043837_944,ai_swarm,ai_swarm,127.0.0.1,2322,1771151920.156674,1771151921.2981188,2
swarm_recon_044632_266,ai_swarm,ai_swarm,127.0.0.1,2322,1771152393.973831,1771152502.2171037,3
swarm_recon_045415_683,ai_swarm,ai_swarm,127.0.0.1,2322,1771152858.2251923,1771152859.3403625,2
swarm_recon_045949_718,ai_swarm,ai_swarm,127.0.0.1,2322,1771153190.5497963,1771153193.4861357,2
swarm_recon_050523_330,ai_swarm,ai_swarm,127.0.0.1,2322,1771153525.599396,1771153563.3445964,2
swarm_recon_051104_627,ai_swarm,ai_swarm,127.0.0.1,2322,1771153866.5234866,1771154026.123356,3
swarm_recon_051903_120,ai_swarm,ai_swarm,127.0.0.1,2322,1771154345.1566455,1771154398.9415517,3
swarm_recon_052649_276,ai_swarm,ai_swarm,127.0.0.1,2322,1771154812.1128464,1771154963.8773696,3
swarm_recon_053239_678,ai_swarm,ai_swarm,127.0.0.1,2322,1771155162.2985542,1771155219.3673806,2
swarm_recon_054039_204,ai_swarm,ai_swarm,127.0.0.1,2322,1771155640.5151148,1771155802.4959888,3
swarm_recon_054836_626,ai_swarm,ai_swarm,127.0.0.1,2322,1771156119.599927,1771156259.6423616,3
swarm_recon_055622_148,ai_swarm,ai_swarm,127.0.0.1,2322,1771156584.7043378,1771156585.844691,2
swarm_recon_060422_463,ai_swarm,ai_swarm,127.0.0.1,2322,1771157063.324599,1771157067.0710304,3
swarm_recon_060939_288,ai_swarm,ai_swarm,127.0.0.1,2322,1771157382.7635705,1771157548.736403,3
swarm_recon_061526_146,ai_swarm,ai_swarm,127.0.0.1,2322,1771157729.2746358,1771157804.3892143,2
swarm_recon_062327_611,ai_swarm,ai_swarm,127.0.0.1,2322,1771158209.8910449,1771158298.0783908,2
swarm_recon_063121_341,ai_swarm,ai_swarm,127.0.0.1,2322,1771158683.2400453,1771158739.7094252,3
swarm_recon_063657_271,ai_swarm,ai_swarm,127.0.0.1,2322,1771159018.291687,1771159112.4269168,3
swarm_recon_064237_374,ai_swarm,ai_swarm,127.0.0.1,2322,1771159360.4296036,1771159503.711503,3
swarm_recon_065027_460,ai_swarm,ai_swarm,127.0.0.1,2322,1771159830.063739,1771160002.361938,2
swarm_recon_065824_790,ai_swarm,ai_swarm,127.0.0.1,2322,1771160359.2647684,1771160429.382996,2
swarm_recon_070422_427,ai_swarm,ai_swarm,127.0.0.1,2322,1771160664.8808377,1771160739.7493916,3
swarm_recon_071212_748,ai_swarm,ai_swarm,127.0.0.1,2322,1771161133.9151895,1771161136.3655682,2
swarm_recon_133834_114,ai_swarm,ai_swarm,127.0.0.1,2322,1771011515.9766643,1771011530.5287495,12
swarm_recon_133947_157,ai_swarm,ai_swarm,127.0.0.1,2322,1771011588.7364526,1771011602.6499,12
swarm_recon_134105_975,ai_swarm,ai_swarm,127.0.0.1,2322,1771011666.4123673,1771011683.792855,12
swarm_recon_134213_147,ai_swarm,ai_swarm,127.0.0.1,2322,1771011734.47408,1771011749.9082544,12
swarm_recon_134337_659,ai_swarm,ai_swarm,127.0.0.1,2322,1771011818.2988577,1771011833.5722733,12
swarm_recon_134416_893,ai_swarm,ai_swarm,127.0.0.1,2322,1771011857.3860035,1771011873.1326218,12
swarm_recon_141414_326,ai_swarm,ai_swarm,127.0.0.1,2322,1771013655.3920624,1771013672.1578972,12
swarm_recon_141541_777,ai_swarm,ai_swarm,127.0.0.1,2322,1771013743.3263133,1771013769.2694468,12
swarm_recon_143232_217,ai_swarm,ai_swarm,127.0.0.1,2322,1771014753.9028456,1771014756.9169817,2
swarm_recon_143252_352,ai_swarm,ai_swarm,127.0.0.1,2322,1771014791.2192822,1771014931.3117466,2
swarm_recon_143811_565,ai_swarm,ai_swarm,127.0.0.1,2322,1771015092.7928538,1771015102.6402655,2
swarm_recon_143846_753,ai_swarm,ai_swarm,127.0.0.1,2322,1771015191.6027014,1771015244.474479,2
swarm_recon_144623_221,ai_swarm,ai_swarm,127.0.0.1,2322,1771015585.2872803,1771015588.3515892,2
swarm_recon_144629_980,ai_swarm,ai_swarm,127.0.0.1,2322,1771015659.2602606,1771015721.2436168,2
swarm_recon_145424_831,ai_swarm,ai_swarm,127.0.0.1,2322,1771016065.2790568,1771016067.5564458,2
swarm_recon_145437_691,ai_swarm,ai_swarm,127.0.0.1,2322,1771016080.2550051,1771016235.6138954,2
swarm_recon_150222_248,ai_swarm,ai_swarm,127.0.0.1,2322,1771016544.8152902,1771016544.8152902,1
swarm_recon_150227_608,ai_swarm,ai_swarm,127.0.0.1,2322,1771016601.4635406,1771016679.6288989,2
swarm_recon_170713_292,ai_swarm,ai_swarm,127.0.0.1,2322,1771110435.7399673,1771110449.8819323,12
swarm_recon_170817_422,ai_swarm,ai_swarm,127.0.0.1,2322,1771110498.4691823,1771110513.1576412,12
swarm_recon_172441_114,ai_swarm,ai_swarm,127.0.0.1,2322,1771111483.0962327,1771111496.6401997,12
