SESSION_ID,TIMESTAMP,COMMAND,LATENCY
swarm_exfil_004216_609,1771137747.9279537,cat /etc/ssh/sshd_config,1.0044867992401123
swarm_exfil_004304_969,1771137785.4376552,ls -l ~/.ssh,1.010986566543579
swarm_exfil_004304_969,1771137786.5855472,cat ~/.ssh/known_hosts,6.061183214187622
swarm_exfil_004304_969,1771137792.7650926,ls -l /etc/shadow,1.6413733959197998
swarm_exfil_004304_969,1771137794.5187502,cat /etc/shadow,1.0156266689300537
swarm_exfil_004304_969,1771137795.6828306,ls -l /home/*/bash_history,1.0086121559143066
swarm_exfil_004304_969,1771137796.8434837,ls -ld /home/*/.bash_history,1.0030303001403809
swarm_exfil_004304_969,1771137797.98597,cat /var/log/auth.log,1.0033671855926514
swarm_exfil_004420_545,1771137862.8834515,ls -l /etc/shadow,1.0165519714355469
swarm_exfil_004420_545,1771137864.1503878,ls -l ~/.ssh,1.0027472972869873
swarm_exfil_004501_202,1771137902.5958755,cat /etc/shadow,1.0085396766662598
swarm_exfil_004501_202,1771137903.7439575,ls -l ~/.ssh,1.0144259929656982
swarm_exfil_004501_202,1771137905.1538775,cat ~/.bash_history,1.0191254615783691
swarm_exfil_004536_229,1771137937.8985448,ls -l /home/*/.ssh,1.0152993202209473
swarm_exfil_004536_229,1771137939.3469625,ls -l /etc/ssh/,1.0062930583953857
swarm_exfil_004536_229,1771137940.598548,cat /etc/shadow,1.012899398803711
swarm_exfil_004536_229,1771137941.7770934,ls -l /home/root/.bash_history,1.0149552822113037
swarm_exfil_004536_229,1771137942.9227357,ls -l /var/lib/mysql/,1.0126302242279053
swarm_exfil_004721_191,1771138042.8721912,ls -l /etc/shadow,1.0021190643310547
swarm_exfil_004721_191,1771138043.9885418,cat /etc/shadow,1.0050358772277832
swarm_exfil_004721_191,1771138045.1287932,ls -l ~/.ssh/,1.0166420936584473
swarm_exfil_004721_191,1771138046.3930259,cat ~/.ssh/known_hosts,1.004643201828003
swarm_exfil_004721_191,1771138047.6533294,ls -l /var/lib/mysql,1.0135295391082764
swarm_exfil_004802_608,1771138084.084885,ls -ld ~/.ssh,1.0160090923309326
swarm_exfil_004802_608,1771138085.2181635,cat ~/.ssh/known_hosts,1.0114078521728516
swarm_exfil_004802_608,1771138086.7608013,ls -l /var/lib/mysql,1.014014482498169
swarm_exfil_005012_578,1771138214.8927588,ls -l ~/.ssh,1.0062761306762695
swarm_exfil_005012_578,1771138216.0188937,cat ~/.ssh/known_hosts,1.018117904663086
swarm_exfil_005048_222,1771138250.4679618,ls -l /etc/shadow,1.0260436534881592
swarm_exfil_005154_607,1771138315.9088058,ls -l /etc/shadow,1.0258920192718506
swarm_exfil_005154_607,1771138317.6011443,cat /home/user/.ssh/authorized_keys,1.024329662322998
swarm_exfil_005154_607,1771138318.7615457,ls -l /home/user/.bash_history,1.0052721500396729
swarm_exfil_005234_701,1771138355.7917867,ls ~/.ssh,1.0040779113769531
swarm_exfil_005234_701,1771138356.9151845,cat ~/.ssh/known_hosts,1.0145070552825928
swarm_exfil_005234_701,1771138358.0954645,ls -l /etc/shadow,1.0222845077514648
swarm_exfil_005234_701,1771138359.2267928,cat /etc/shadow,1.0189692974090576
swarm_exfil_005234_701,1771138360.385708,ls -l /var/lib/mysql,1.0137181282043457
swarm_exfil_005351_122,1771138433.2429688,ls -l /etc/passwd,1.0171055793762207
swarm_exfil_005351_122,1771138434.3695736,cat /etc/shadow,1.0183610916137695
swarm_exfil_005351_122,1771138435.5159533,ls -l ~/.ssh,1.0035579204559326
swarm_exfil_005525_828,1771138526.834267,ls -l /etc/shadow,1.0030908584594727
swarm_exfil_005525_828,1771138528.0647824,cat /etc/shadow,1.0126142501831055
swarm_exfil_005525_828,1771138529.4741676,locate /home/user/.ssh/id_rsa,1.0080718994140625
swarm_exfil_005525_828,1771138530.730289,ls -l ~/.ssh,1.0273020267486572
swarm_exfil_005559_951,1771138560.3642209,ls -l /etc/shadow,1.0075798034667969
swarm_exfil_005559_951,1771138561.498968,cat /etc/ssh/ssh_config,1.01188325881958
swarm_exfil_005632_845,1771138593.922076,ls -Zd /etc/shadow,1.00917387008667
swarm_exfil_005632_845,1771138595.051595,cat /etc/shadow,1.0100312232971191
swarm_exfil_005632_845,1771138596.2349846,ls -l ~/.ssh,1.020294427871704
swarm_exfil_005706_841,1771138628.8326294,ls -l /home/.bash_history,1.0007474422454834
swarm_exfil_005706_841,1771138629.9733396,ls -l /var/log/lastlog,1.0174007415771484
swarm_exfil_005706_841,1771138631.1064563,cat /etc/shadow,1.0227785110473633
swarm_exfil_005706_841,1771138632.2851603,ls -l /home/user/.ssh/,1.025902509689331
swarm_exfil_010055_299,1771138856.655059,ls /home/.ssh/*.pub,1.0281846523284912
swarm_exfil_010055_299,1771138857.8156397,ls /home/.bash_history,1.0163178443908691
swarm_exfil_010055_299,1771138858.9478753,cat /etc/shadow,1.0214533805847168
swarm_exfil_010202_806,1771138923.8404858,Find /etc/shadow,1.0104691982269287
swarm_exfil_010202_806,1771138924.9629607,ls /etc/shadow,1.0144171714782715
swarm_exfil_010202_806,1771138926.08968,cat /etc/shadow,1.0149919986724854
swarm_exfil_010202_806,1771138927.245491,ls /home/phil/.ssh,1.0056605339050293
swarm_exfil_010202_806,1771138928.3821216,ls /home/phil/.bash_history,1.0142748355865479
swarm_exfil_010202_806,1771138929.519926,cat /home/phil/.env,1.0037307739257812
swarm_exfil_010336_724,1771139017.7733424,ls -l ~/.ssh,1.018150806427002
swarm_exfil_010336_724,1771139018.9002125,cat ~/.ssh/id_rsa,1.0025439262390137
swarm_exfil_010336_724,1771139020.0159214,cat ~/.ssh/known_hosts,1.0209569931030273
swarm_exfil_010336_724,1771139021.4336717,ls -l /etc/shadow,1.0174906253814697
swarm_exfil_010336_724,1771139022.5810065,cat /etc/shadow,1.015148639678955
swarm_exfil_010411_976,1771139052.3363764,cat /etc/shadow,1.0118975639343262
swarm_exfil_010411_976,1771139053.9030151,ls -lZ /home/daemon/.ssh,1.0119645595550537
swarm_exfil_010411_976,1771139055.1889544,ls -l /home/daemon/.ssh,1.0093293190002441
swarm_exfil_010411_976,1771139056.2962315,locate ssh_keys,1.0097498893737793
swarm_exfil_010453_202,1771139094.3675263,ls -l ~/.ssh,1.0128796100616455
swarm_exfil_010453_202,1771139095.6971457,ls -l ~/.ssh/id_rsa*,1.0273056030273438
swarm_exfil_010453_202,1771139096.9835494,ls -l /etc/mysql/,1.0218465328216553
swarm_exfil_010453_202,1771139098.4121299,ls -l /home/*/.bash_history,1.0230827331542969
swarm_exfil_010534_528,1771139135.4516106,ls /etc/shadow,1.0046844482421875
swarm_exfil_010534_528,1771139136.5687454,ls -l ~/.ssh,1.0061430931091309
swarm_exfil_010534_528,1771139137.6916656,cat ~/.ssh/known_hosts,1.0119428634643555
swarm_exfil_010614_668,1771139176.2503326,ls -l ~/.ssh,1.005584955215454
swarm_exfil_010614_668,1771139177.3724997,cat ~/.ssh/known_hosts,1.0275509357452393
swarm_exfil_010653_253,1771139214.6332657,ls -l ~/.ssh,1.0042357444763184
swarm_exfil_010653_253,1771139215.773925,cat ~/.ssh/known_hosts,1.005631446838379
swarm_exfil_010653_253,1771139217.046656,ls -l /home/phill/.ssh,1.0168402194976807
swarm_exfil_010653_253,1771139218.1757731,cat /etc/shadow,1.0129833221435547
swarm_exfil_010653_253,1771139219.6050296,ls -l /home/phill/.bash_history,1.0135095119476318
swarm_exfil_010901_193,1771139342.6993945,ls -l /etc/shadow,1.029468297958374
swarm_exfil_010934_417,1771139376.6494243,cd /home && ls -la,1.0137276649475098
swarm_exfil_010934_417,1771139377.9260306,cd phil && ls -la,1.0057013034820557
swarm_exfil_010934_417,1771139379.053227,cat .bash_history,1.0297648906707764
swarm_exploit_004456_239,1771137897.9311845,ls -lZ /usr/bin/at,1.0216865539550781
swarm_exploit_004751_989,1771138072.4605167,ls / -d / | xargs grep 'password=',1.0077855587005615
swarm_exploit_004751_989,1771138073.6417596,ps auxwww | grep -oEi 'root.*pwd',1.012984275817871
swarm_exploit_004751_989,1771138074.7600958,cat /etc/passwd,1.0091583728790283
swarm_exploit_004751_989,1771138075.929404,ls -l /usr/bin | grep suid,1.0307226181030273
swarm_exploit_004751_989,1771138077.068308,cat /etc/shadow,1.0205836296081543
swarm_exploit_004751_989,1771138078.428607,"ps -eo pid,user,args | grep -A 1 ""suid""",1.0067322254180908
swarm_exploit_004751_989,1771138079.6041555,cd /tmp && touch suidfile && chmod u+s suidfile,1.0014052391052246
swarm_exploit_004751_989,1771138080.7989697,./suidfile -p /home/daemon/bin/sh -c whoami,1.00956130027771
swarm_exploit_004903_104,1771138145.5965185,ls /usr/bin/* -l | grep suid,1.014660120010376
swarm_exploit_005911_480,1771138754.4954934,ls -l /etc/ld.so.preload,1.0040254592895508
swarm_exploit_010012_301,1771138814.9180558,ls -lZ /home/*,1.0010473728179932
swarm_exploit_010446_297,1771139087.586009,ls -l /usr/bin/crontab,1.019486665725708
swarm_exploit_010446_297,1771139088.8010886,crontab -u <username> -l 2>/dev/null | grep password,1.0049059391021729
swarm_exploit_010446_297,1771139090.6613154,/usr/bin/crontab -l,1.0079262256622314
swarm_recon_003948_600,1771137590.1413858,uname -a,1.0113420486450195
swarm_recon_003948_600,1771137591.2664773,cat /etc/os-release,1.012230634689331
swarm_recon_003948_600,1771137592.5465364,netstat -tlnp,1.0170316696166992
swarm_recon_003948_600,1771137593.720049,ls -ld /etc/services /etc/inet services,1.0121822357177734
swarm_recon_004020_546,1771137621.4570813,uname -a,1.0201101303100586
swarm_recon_004020_546,1771137622.5991716,cat /etc/os-release,1.003765344619751
swarm_recon_004020_546,1771137623.7164392,netstat -tlnp,1.0014352798461914
swarm_recon_004020_546,1771137624.8441174,ls -ld /home,1.0052335262298584
swarm_recon_004050_595,1771137651.5545814,uname -a,1.0023655891418457
swarm_recon_004050_595,1771137652.7630978,cat /etc/os-release,1.0095300674438477
swarm_recon_004050_595,1771137653.8718455,apt list --installed,1.0162999629974365
swarm_recon_004050_595,1771137654.9832644,lsmod,1.0146358013153076
swarm_recon_004050_595,1771137656.0982275,ps -ef,1.0132734775543213
swarm_recon_004050_595,1771137657.236305,netstat -tlnp,1.003861904144287
swarm_recon_004050_595,1771137658.375111,ls -ld /etc/passwd,1.0125603675842285
swarm_recon_004050_595,1771137659.5432198,ls -ld /var/spool/cron/crontabs,1.0077159404754639
swarm_recon_004050_595,1771137660.7484372,ls -ld /var/log,1.0085077285766602
swarm_recon_004050_595,1771137661.991895,ls -Zl /proc/self/environ,1.0043387413024902
swarm_recon_004130_632,1771137691.8141148,uname -a,1.013929843902588
swarm_recon_004130_632,1771137692.9371438,cat /etc/os-release,1.0314874649047852
swarm_recon_004130_632,1771137694.2021456,netstat -tlnp | grep ESTABLISHED,1.027423620223999
swarm_recon_004130_632,1771137695.3280566,cat /etc/services,1.01475191116333
swarm_recon_004203_455,1771137724.1988647,uname -a,1.019071102142334
swarm_recon_004203_455,1771137725.3278022,cat /etc/os-release,1.003803014755249
swarm_recon_004203_455,1771137726.4392028,netstat -tlnp,1.0061028003692627
swarm_recon_004203_455,1771137727.5667984,ls -ld /home,1.0197720527648926
swarm_recon_004203_455,1771137729.2235427,ls -al /usr/bin | grep suid,1.0233180522918701
swarm_recon_004203_455,1771137730.3508766,crontabs -l,1.0266761779785156
swarm_recon_004244_237,1771137766.140491,cat /etc/os-release,1.0091254711151123
swarm_recon_004244_237,1771137767.291074,netstat -tlnp | grep ESTABLISHED,1.014451503753662
swarm_recon_004244_237,1771137768.420169,cat /etc/passwd | sort,1.0277190208435059
swarm_recon_004244_237,1771137769.5840087,ls -l /proc/self/environ,1.027132511138916
swarm_recon_004244_237,1771137770.7069654,ps -ef,1.0266761779785156
swarm_recon_004244_237,1771137771.8587937,ls /etc/cron.d,1.0191295146942139
swarm_recon_004244_237,1771137773.0221086,ls -ld /tmp /var/tmp /usr/tmp,1.0094938278198242
swarm_recon_004244_237,1771137774.3217156,ls -l /var/run/dmesg,1.0098457336425781
swarm_recon_004244_237,1771137775.5136373,cat /proc/cpuinfo,1.4237027168273926
swarm_recon_004244_237,1771137777.1352038,cat /etc/os-release,1.0060911178588867
swarm_recon_004244_237,1771137778.374734,"ps -eo pid,args | grep -i ssh",1.0014615058898926
swarm_recon_004335_612,1771137816.3659737,cat /etc/os-release,1.0153512954711914
swarm_recon_004335_612,1771137817.5222466,netstat -tlnp | grep ESTABLISHED,1.0066826343536377
swarm_recon_004335_612,1771137818.6449618,ls -al /etc/passwd,1.0150823593139648
swarm_recon_004335_612,1771137819.755231,ip addr show,1.003295660018921
swarm_recon_004335_612,1771137820.8686945,cat /etc/issue,1.0042917728424072
swarm_recon_004335_612,1771137821.9871802,cat /etc/shells,1.0162279605865479
swarm_recon_004335_612,1771137823.1134195,ps -ef | grep cron,1.0029938220977783
swarm_recon_004335_612,1771137824.2391913,ls /usr/bin | grep suid,1.0169687271118164
swarm_recon_004335_612,1771137825.398218,cat /etc/group,1.206968069076538
swarm_recon_004335_612,1771137826.795586,ls -ld /dev/shm,1.0161619186401367
swarm_recon_004408_750,1771137849.3379672,cat /etc/os-release,1.0288841724395752
swarm_recon_004408_750,1771137850.47759,ls -ld /dev/null,1.0215725898742676
swarm_recon_004408_750,1771137851.6234932,netstat -tlnp,1.0167362689971924
swarm_recon_004408_750,1771137852.9434054,ls -ld /proc/self/environ,1.0159509181976318
swarm_recon_004408_750,1771137854.159138,ls -ld /home,1.021242618560791
swarm_recon_004441_517,1771137882.8737342,uname -a,1.0066332817077637
swarm_recon_004441_517,1771137883.9898212,cat /etc/os-release,1.002988576889038
swarm_recon_004441_517,1771137885.134143,netstat -tlnp | grep ESTABLISHED,1.0177233219146729
swarm_recon_004441_517,1771137886.2869854,ps aux | sort -n -k 3,1.0098776817321777
swarm_recon_004441_517,1771137887.4241366,ls -ld /var /tmp,1.0145611763000488
swarm_recon_004441_517,1771137888.557246,cat /etc/passwd,1.0216219425201416
swarm_recon_004441_517,1771137889.7390919,ls -l /etc/shadow,1.0197105407714844
swarm_recon_004441_517,1771137890.8748486,crontabs -l,1.0146455764770508
swarm_recon_004441_517,1771137892.0561814,lsmod,1.0227835178375244
swarm_recon_004441_517,1771137893.2520492,uname -a,1.0230653285980225
swarm_recon_004441_517,1771137894.4521449,ps -ef,1.0132038593292236
swarm_recon_004522_970,1771137924.0594652,uname -a,1.0189666748046875
swarm_recon_004522_970,1771137925.1890707,cat /etc/os-release,1.0054957866668701
swarm_recon_004522_970,1771137926.3025174,netstat -tlnp,1.0079028606414795
swarm_recon_004522_970,1771137927.450396,ls -ld /proc/self/environ,1.008333444595337
swarm_recon_004522_970,1771137928.569649,ls -ld /home,1.0180976390838623
swarm_recon_004522_970,1771137930.481038,ls -ld /var/spool/cron/crontabs,1.0159764289855957
swarm_recon_004600_722,1771137961.3463132,cat /etc/os-release,1.020918846130371
swarm_recon_004600_722,1771137962.5026047,netstat -tlnp | grep LISTEN,1.0085291862487793
swarm_recon_004600_722,1771137963.6341255,ls -ld /home,1.013030767440796
swarm_recon_004625_330,1771137987.059899,uname -a,1.0055296421051025
swarm_recon_004625_330,1771137988.1758156,cat /etc/os-release,1.015749454498291
swarm_recon_004625_330,1771137989.3005943,netstat -tlnp,1.0191025733947754
swarm_recon_004625_330,1771137990.5612779,ls -ld /etc/passwd /etc/shadow,1.0108957290649414
swarm_recon_004625_330,1771137992.05551,ls -lZ /tmp /var/tmp,1.029165506362915
swarm_recon_004625_330,1771137993.4665074,"ls -ld /usr/bin/{vnc,sudo,ssh}",1.0198156833648682
swarm_recon_004625_330,1771137994.596865,crontabs -l,1.0045971870422363
swarm_recon_004659_807,1771138020.9136288,cat /etc/os-release,1.0133576393127441
swarm_recon_004659_807,1771138022.0798476,nmap -sV 127.0.0.1,1.0163443088531494
swarm_recon_004659_807,1771138023.1975286,ps auxz,1.8620948791503906
swarm_recon_004659_807,1771138025.203663,lsbinaries -d /lib/,1.0201356410980225
swarm_recon_004659_807,1771138026.3490872,ls -alZ /usr/bin,1.0217194557189941
swarm_recon_004659_807,1771138027.471967,id -u,1.0266969203948975
swarm_recon_004659_807,1771138028.6188312,ls -al /var/log,1.2158746719360352
swarm_recon_004659_807,1771138030.0303507,uname -a,1.0125033855438232
swarm_recon_004659_807,1771138031.2743478,cat /etc/os-release,1.0153231620788574
swarm_recon_004659_807,1771138032.5034742,ls -al /dev,2.4520366191864014
swarm_recon_004659_807,1771138035.1898146,netstat -tlnp | grep ESTABLISHED,1.0143940448760986
swarm_recon_004744_640,1771138065.9101224,cat /etc/os-release,1.0098824501037598
swarm_recon_004744_640,1771138067.0312471,netstat -tlnp,1.0054211616516113
swarm_recon_004744_640,1771138068.4835236,ls -ld /home,1.0166921615600586
swarm_recon_004824_132,1771138105.3342319,cat /etc/os-release,1.0012736320495605
swarm_recon_004824_132,1771138106.4766636,netstat -tlnp | grep ESTABLISHED,1.0149650573730469
swarm_recon_004824_132,1771138108.03573,ls -al /etc/passwd,1.0273535251617432
swarm_recon_004824_132,1771138109.1577635,ip addr show,1.0080111026763916
swarm_recon_004824_132,1771138110.3087032,netstat -tlnp | grep LISTEN,1.0158073902130127
swarm_recon_004824_132,1771138111.4740534,ls -ld /var/run/acpid.socket,1.0163836479187012
swarm_recon_004824_132,1771138112.6028764,ls -ld /tmp,1.0145246982574463
swarm_recon_004853_533,1771138134.7580976,uname -a,1.004868984222412
swarm_recon_004853_533,1771138135.8799598,cat /etc/os-release,1.0109996795654297
swarm_recon_004853_533,1771138137.030374,netstat -tlnp | grep LISTEN,1.0168638229370117
swarm_recon_004853_533,1771138138.2768552,ls /var/log | grep -i auth,1.0105047225952148
swarm_recon_004853_533,1771138139.6415405,whoami,1.0156056880950928
swarm_recon_004853_533,1771138141.204758,ls /home | grep -i user,1.010528802871704
swarm_recon_004926_598,1771138168.0969527,cat /etc/os-release,1.0294311046600342
swarm_recon_004926_598,1771138169.2658978,netstat -tlnp | grep ESTABLISHED,1.0066323280334473
swarm_recon_004926_598,1771138170.458355,ls -ld /home,1.0081231594085693
swarm_recon_004926_598,1771138171.8625624,crontab -l,1.0139472484588623
swarm_recon_004926_598,1771138173.195239,ls /var/log/syslog | wc -l,1.0239481925964355
swarm_recon_004954_198,1771138195.4270072,uname -a,1.002378225326538
swarm_recon_004954_198,1771138196.540062,cat /etc/os-release,1.0148651599884033
swarm_recon_004954_198,1771138197.769162,netstat -tlnp | grep LISTEN,1.00608229637146
swarm_recon_004954_198,1771138198.986458,ls -ld /usr/bin /bin /sbin /libexec | grep drwxr-x,1.0056548118591309
swarm_recon_004954_198,1771138200.3418565,crontabs -l,1.0099754333496094
swarm_recon_004954_198,1771138201.4677892,cat /etc/passwd,1.0126686096191406
swarm_recon_004954_198,1771138202.644575,ls -Z /proc/self/environ | grep PATH,1.0116372108459473
swarm_recon_004954_198,1771138203.7627113,cat /etc/group,1.2067923545837402
swarm_recon_004954_198,1771138205.2129767,ps -ef | grep cron,1.009911060333252
swarm_recon_004954_198,1771138206.472944,ls -ld /dev/shm,1.0038223266601562
swarm_recon_005033_198,1771138234.5449495,uname -a,1.0049383640289307
swarm_recon_005033_198,1771138235.6597238,cat /etc/os-release,1.0181472301483154
swarm_recon_005033_198,1771138236.9847531,hostname -f,1.0152697563171387
swarm_recon_005033_198,1771138238.203692,netstat -tlnp,1.016822099685669
swarm_recon_005033_198,1771138239.3415604,ls /etc/passwd,1.0155587196350098
swarm_recon_005033_198,1771138240.4687936,ls /etc/shadow,1.015899896621704
swarm_recon_005033_198,1771138241.5960321,ls /proc/net,1.0180933475494385
swarm_recon_005033_198,1771138242.764635,ls -l /usr/bin | grep crontab,1.0116589069366455
swarm_recon_005108_711,1771138269.6865554,cat /etc/os-release,1.0033512115478516
swarm_recon_005108_711,1771138270.8299043,netstat -tlnp | grep ESTABLISHED,1.0013744831085205
swarm_recon_005108_711,1771138271.9524457,ls -ld /proc/sysrq-trigger,1.0188519954681396
swarm_recon_005139_873,1771138300.4676352,uname -a,1.011582612991333
swarm_recon_005139_873,1771138301.5891583,cat /etc/os-release,1.0128076076507568
swarm_recon_005139_873,1771138302.7135067,netstat -tlnp,1.0062029361724854
swarm_recon_005139_873,1771138303.9206536,ls /etc/passwd | grep -v root | awk '{print $1}',1.0038211345672607
swarm_recon_005139_873,1771138305.0301023,cat /proc/cpuinfo,1.4393744468688965
swarm_recon_005139_873,1771138306.599428,ls /proc/mounts,1.0116100311279297
swarm_recon_005139_873,1771138308.1445982,ls -ld /var/log,1.024683952331543
swarm_recon_005216_120,1771138337.4598029,cat /etc/os-release,1.0105514526367188
swarm_recon_005216_120,1771138338.7051773,netstat -tlnp | grep ESTABLISHED,1.0213475227355957
swarm_recon_005216_120,1771138339.8114655,lsblk,1.0103144645690918
swarm_recon_005216_120,1771138340.9348094,cat /etc/issue,1.0140626430511475
swarm_recon_005216_120,1771138342.0479624,ps -ef,1.0238826274871826
swarm_recon_005216_120,1771138343.216139,ls -ld /var/run/utmp,1.0028777122497559
swarm_recon_005216_120,1771138344.3792732,awk -F: '{print $1}' /etc/passwd,1.012171745300293
swarm_recon_005216_120,1771138345.502365,cat /proc/cpuinfo,1.4049251079559326
swarm_recon_005216_120,1771138347.1101243,ls -l /proc/modules,1.025482416152954
swarm_recon_005216_120,1771138348.3651648,netstat -tlnp | grep ESTABLISHED,1.0145084857940674
swarm_recon_005257_127,1771138378.6175313,uname -a,1.0074856281280518
swarm_recon_005257_127,1771138379.7404509,cat /etc/os-release,1.0156223773956299
swarm_recon_005257_127,1771138381.0935135,netstat -tlnp,1.0150556564331055
swarm_recon_005257_127,1771138382.3248284,cat /etc/passwd,1.0090601444244385
swarm_recon_005257_127,1771138383.4675167,cat /proc/cpuinfo,1.4332451820373535
swarm_recon_005257_127,1771138385.0190654,ip link show,1.015852928161621
swarm_recon_005257_127,1771138386.1339154,lsmod,1.0300424098968506
swarm_recon_005257_127,1771138387.361499,ps -ef,1.017286777496338
swarm_recon_005257_127,1771138388.6134286,ls -l /bin,2.0363125801086426
swarm_recon_005330_509,1771138412.0861804,cat /etc/os-release,1.0215568542480469
swarm_recon_005330_509,1771138413.2226436,netstat -tlnp,1.0276522636413574
swarm_recon_005330_509,1771138414.3768916,ls -l /home,1.004258155822754
swarm_recon_005330_509,1771138415.4904332,id -u -n,1.0050287246704102
swarm_recon_005330_509,1771138416.5965943,lsblk -d,1.0160093307495117
swarm_recon_005330_509,1771138417.7095795,ps aux,1.8343043327331543
swarm_recon_005330_509,1771138419.687641,cat /etc/ssh/sshd_config,1.0206332206726074
swarm_recon_005330_509,1771138420.81317,crontab -l,1.0214767456054688
swarm_recon_005330_509,1771138422.0179965,uname -a,1.0075030326843262
swarm_recon_005330_509,1771138423.2451708,netstat -tlnp | grep ESTABLISHED,1.0057494640350342
swarm_recon_005330_509,1771138424.503961,awk -F: '{print $1}' /etc/passwd | sort -n,1.004279375076294
swarm_recon_005330_509,1771138425.6914992,ls -ld /var/log,1.0110392570495605
swarm_recon_005412_402,1771138454.2265232,uname -a,1.0268921852111816
swarm_recon_005412_402,1771138455.3690732,cat /etc/os-release,1.0140957832336426
swarm_recon_005412_402,1771138456.6320415,netstat -tlnp | grep ESTABLISHED,1.0041229724884033
swarm_recon_005412_402,1771138457.781042,ls /usr/bin | grep -i suda,1.0263831615447998
swarm_recon_005439_444,1771138481.1241148,uname -a,1.0264770984649658
swarm_recon_005439_444,1771138482.260165,cat /etc/os-release,1.0023612976074219
swarm_recon_005439_444,1771138483.3589475,apt-cache policy *,1.0028228759765625
swarm_recon_005505_376,1771138506.8053408,cat /etc/os-release,1.014744758605957
swarm_recon_005505_376,1771138507.928818,nmap -sV localhost,1.0290863513946533
swarm_recon_005505_376,1771138509.0789802,netstat -tlnp,1.0248668193817139
swarm_recon_005505_376,1771138510.2241316,ls /etc/passwd,1.0039687156677246
swarm_recon_005505_376,1771138511.351966,ls -l /proc/sys-net,1.0292739868164062
swarm_recon_005505_376,1771138512.479541,ps -ef,1.0145366191864014
swarm_recon_005505_376,1771138513.6118824,crontabs -l,1.0119991302490234
swarm_recon_005505_376,1771138514.8139472,ls -ld /usr/bin,1.0287871360778809
swarm_recon_005505_376,1771138516.0312176,ls -l /bin,2.0227038860321045
swarm_recon_005505_376,1771138518.2795012,ls -l /var/log,1.2156360149383545
swarm_recon_005505_376,1771138519.7238526,ls -l /etc/services,1.0062832832336426
swarm_recon_005547_207,1771138549.1210203,cat /etc/os-release,1.0012245178222656
swarm_recon_005547_207,1771138550.2562025,netstat -tlnp | grep ESTAB,1.0125277042388916
swarm_recon_005547_207,1771138551.4468348,ls /etc/services,1.022590160369873
swarm_recon_005547_207,1771138552.8823104,whoami,1.005338191986084
swarm_recon_005619_780,1771138580.4417024,uname -a,1.0154268741607666
swarm_recon_005619_780,1771138581.565461,cat /etc/os-release,1.0066618919372559
swarm_recon_005619_780,1771138582.709662,netstat -tlnp | grep LISTEN,1.0054199695587158
swarm_recon_005619_780,1771138583.8500643,ls -d /home/*,1.0219318866729736
swarm_recon_005619_780,1771138584.9942503,ls -ld /var/log,1.0223371982574463
swarm_recon_005653_870,1771138615.1319985,uname -a,1.011328935623169
swarm_recon_005653_870,1771138616.2561615,cat /etc/os-release,1.0153629779815674
swarm_recon_005653_870,1771138617.3848464,netstat -tlnp,1.0219850540161133
swarm_recon_005653_870,1771138618.7172155,ls -ld /proc/self/environ,1.022921085357666
swarm_recon_005653_870,1771138619.8499746,cat /etc/passwd,1.0273945331573486
swarm_recon_005729_844,1771138650.7263362,uname -a,1.0027997493743896
swarm_recon_005729_844,1771138651.84453,cat /etc/os-release,1.0092532634735107
swarm_recon_005729_844,1771138652.9637089,netstat -tlnp,1.0233561992645264
swarm_recon_005729_844,1771138654.2173553,ls -Z /proc/self/environ,1.005408525466919
swarm_recon_005800_519,1771138681.3274171,uname -a,1.0226974487304688
swarm_recon_005800_519,1771138682.459321,cat /etc/os-release,1.0094044208526611
swarm_recon_005800_519,1771138683.5802908,netstat -tlnp,1.0114288330078125
swarm_recon_005800_519,1771138685.003354,ls -ld /home /var/spool /tmp,1.009019374847412
swarm_recon_005827_626,1771138708.5843935,uname -a,1.0164170265197754
swarm_recon_005827_626,1771138709.7149448,cat /etc/os-release,1.0171656608581543
swarm_recon_005827_626,1771138710.8184347,lsmod,1.0160233974456787
swarm_recon_005827_626,1771138711.9585996,netstat -tlnp,1.0042378902435303
swarm_recon_005827_626,1771138713.1383173,"ps -eo user,pid,cmd | grep -v grep",1.009169340133667
swarm_recon_005827_626,1771138714.2407506,ls /home,1.018646478652954
swarm_recon_005827_626,1771138715.3546546,id phil,1.0293633937835693
swarm_recon_005827_626,1771138716.5160096,crontabs phil,1.0032110214233398
swarm_recon_005827_626,1771138717.7047532,cat /etc/os-release,1.0147497653961182
swarm_recon_005827_626,1771138718.8857856,uname -a,1.0247957706451416
swarm_recon_005827_626,1771138720.1197376,ls -l /usr/bin | grep suid,1.00990629196167
swarm_recon_005827_626,1771138721.3322518,netstat -tlnp | grep ESTABLISHED,1.015183448791504
swarm_recon_005902_425,1771138743.6268387,uname -a,1.0134332180023193
swarm_recon_005902_425,1771138744.8459442,cat /etc/os-release,1.0104548931121826
swarm_recon_005902_425,1771138746.1838112,netstat -tlnp,1.0200080871582031
swarm_recon_005902_425,1771138747.4473681,ls -ld /proc/self/environ,1.005504846572876
swarm_recon_005902_425,1771138748.7144861,whoami,1.0267634391784668
swarm_recon_005902_425,1771138749.8498902,ls -ld /home,1.024836540222168
swarm_recon_005936_227,1771138777.5530496,cat /etc/os-release,1.026400089263916
swarm_recon_005936_227,1771138778.8405957,netstat -tlnp,1.0072457790374756
